student_id,age,study_hours_week,attendance_rate,sleep_hours,previous_scores,final_grade,gender_  F ,gender_  M ,gender_F,gender_Female,gender_M,gender_Male,parental_education_  doctorate ,parental_education_  high_school ,parental_education_  master ,parental_education_BACHELOR,parental_education_DOCTORATE,parental_education_HIGH_SCHOOL,parental_education_MASTER,parental_education_bachelor,parental_education_doctorate,parental_education_high_school,parental_education_master,extracurricular_  Yes ,extracurricular_NO,extracurricular_No,extracurricular_YES,extracurricular_Yes,tutoring_  Yes ,tutoring_NO,tutoring_No,tutoring_YES,tutoring_Yes,internet_quality_  Good ,internet_quality_  Poor ,internet_quality_EXCELLENT,internet_quality_Excellent,internet_quality_GOOD,internet_quality_Good,internet_quality_POOR,internet_quality_Poor,family_income_  Low ,family_income_  Medium ,family_income_HIGH,family_income_High,family_income_LOW,family_income_Low,family_income_MEDIUM,family_income_Medium,health_status_  Good ,health_status_  Poor ,health_status_EXCELLENT,health_status_Excellent,health_status_GOOD,health_status_Good,health_status_POOR,health_status_Poor,study_sleep_ratio
STD01163,-1.1285245075306218,0.08240348530553909,-0.21345637321283273,0.06398191637499528,0.6247841498996027,92.57,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.2878982386889546
STD01479,0.6100647291745245,-0.02376979975643531,-0.5801539172028527,0.8249298858402679,0.17525673058842656,87.14,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.028814292402476342
STD01881,-0.25922988917804873,-0.4130718449836763,-1.3966532644440866,-2.495570344553647,-1.7848150315551583,83.84,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.1655220865271358
STD00310,0.17541741999823787,-1.7291781910644042,-0.4399154796995871,0.49633871720753614,1.3795054298705722,90.63,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-3.4838602092795594
STD01164,-1.1285245075306218,0.36332030203201415,0.3558078027263486,-0.08301939590806856,0.8660746029122192,100.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-4.3763830661621235
STD00844,-0.6938771983543353,0.9118822748522165,1.3229336198784973,0.00345196425844008,0.4231578809438547,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,264.0867980672846
STD01186,1.4793593475270976,0.4031352839302546,0.028065380265013484,-1.6740924229718188,-0.06493193953372156,92.78,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.24080840412802285
STD01841,-1.1285245075306218,0.15982150566322892,0.17921125179631042,1.6550549434387463,-0.27316890583228126,96.67,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.09656562142012207
STD01819,-0.6938771983543353,-1.919405326800442,-0.36408284312374695,0.3061017248412184,-0.11561395249527584,82.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-6.270461420413935
STD00156,1.044712038350811,0.99593612552628,1.035185122186611,-0.21272643615783035,7.325100392363561e-05,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-4.681791437425241
STD00436,-1.5631718167069084,-1.2602461820406825,-1.3966532644440866,-0.7661431412234831,0.07829983622719217,77.73,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.6449247655639263
STD02236,0.6100647291745245,-1.4991360734301258,0.9157227494986452,0.4185144930576789,-1.2328218034304053,77.38,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-3.582032441564877
STD01628,-0.25922988917804873,0.4451622092672861,-0.6518313408156325,1.4042879989558719,1.3056859762091795,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.31700184904836304
STD02447,-0.6938771983543353,-0.2427522001967582,1.8080547333157193,-0.42025770055745015,7.325100392363561e-05,96.96,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.5776283873041385
STD01021,1.4793593475270976,-0.02376979975643531,0.8180752448667421,0.00345196425844008,0.28102788807340934,100.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-6.883882362331088
STD02068,1.4793593475270976,1.4294770395293435,0.641478693936704,1.231345278622856,1.4808694557936808,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.160905802328877
STD01882,1.044712038350811,0.011621295264222562,0.05871007586757906,0.46175017314093286,7.325100392363561e-05,97.48,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.02516787382514258
STD00410,-0.25922988917804873,1.3343634716613246,0.3495749832817588,0.5136329892408382,-0.5684467204778578,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2.597887794835271
STD00667,-0.25922988917804873,-0.8200694377212457,0.26647072402056476,-0.6104946929237679,0.9255708789975226,87.36,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1.3432889597823372
STD02076,1.4793593475270976,-0.02376979975643531,0.8533945550527485,0.7816942057570132,0.9112477014214301,100.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.030408015274209135
STD00128,1.044712038350811,-2.074241367515822,-0.04932546117197417,-0.8180259573233878,-0.15637991944261262,73.21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,2.5356700293140535
STD02413,0.17541741999823787,-0.02376979975643531,-1.1805821903649807,0.9286955180400778,1.5370603832075784,97.49,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.025594797971891962
STD00756,1.4793593475270976,-0.9903890825081636,-0.6944222736869942,1.7761148476718567,-0.7006606673340865,90.27,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.5576151374395829
STD01519,-1.1285245075306218,-0.7736186255066319,-1.081895882492313,-0.1262550759913225,0.9244690961070534,87.7,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,6.127474455238998
STD00708,-1.1285245075306218,0.09788708937707714,0.47630897865507993,0.08127618840829731,2.365601116839942,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.2043611657103555
STD02356,0.17541741999823787,-0.9461502137323408,-0.9333470190629283,0.703869981607156,7.325100392363561e-05,99.2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-1.3442097180537065
STD01176,-0.6938771983543353,-0.05031312102192921,-0.2061847505274782,-1.509796838655453,-1.3969874541102223,82.81,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.03332445336896378
STD00170,-1.1285245075306218,-1.094350424131347,-1.2429103848108767,1.603172127338841,-0.2819831689560296,76.08,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.6826152493885017
STD02064,-0.6938771983543353,-1.0855026503761824,-0.4066737759951094,1.2832280947227614,-2.5771346526633687,84.26,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.8459149304206688
STD02197,-0.25922988917804873,0.09125125906070386,0.028065380265013484,0.5049858532241875,-1.1314577775072967,100.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.18070026670613762
STD00482,0.17541741999823787,-1.9216172702392336,0.8243080643113304,1.8452919358050635,0.15872998723139817,81.18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-1.0413616358428595
STD00916,0.17541741999823787,1.964767351716799,-1.9492965885310285,0.21098322865805988,0.355949124625272,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,9.312389671083324
STD01135,1.4793593475270976,-0.3378657680647775,0.5833057124538678,-0.5153761967406094,0.1377961123124948,91.41,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.6555724260723919
STD01153,0.17541741999823787,0.6663565531464001,-1.1577285190681526,2.4851800010372256,0.7107232153561512,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.2681320003928433
STD01616,1.044712038350811,0.7858014988411215,1.0902416939471524,-0.6191418289404194,-2.0624643199532384,93.53,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-1.2691805516782355
STD01951,1.044712038350811,2.589364880245447,-0.8460875468386739,-0.913144453506547,1.9226843948715777,100.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,-2.8356605638490535
STD01747,-0.25922988917804873,-0.5480003947499357,0.7941827703291483,0.00345196425844008,-0.7160856278006466,84.07,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-158.70433451793147
STD00622,0.17541741999823787,0.856583688882438,-0.9987916232311183,-1.1639113979894207,-0.7326123711576749,93.87,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-0.7359532919047123
STD01599,-0.6938771983543353,-0.6409020191791635,0.028065380265013484,-0.07437225989141716,-0.42080781315506993,88.44,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,8.617603360691849
STD00792,0.17541741999823787,-0.7006244920265242,1.7550757680367073,-0.8007316852900864,-0.6808285753056522,80.03,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.8749814449445059
STD00160,0.6100647291745245,-1.1916759354381574,-0.7058491093354083,0.703869981607156,-0.534291450873332,85.02,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-1.6930317722676835
STD01624,-1.5631718167069084,-0.9549979874875053,0.5074730758780275,-0.9823215416397536,-0.7810908183382917,85.21,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.9721857041626762
STD02138,0.17541741999823787,-0.6608095101282837,2.092686821285309,-0.6277889649570699,0.6611429852850653,96.45,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.0525998378663917
STD02324,-1.1285245075306218,0.7858014988411215,0.2529662818906204,2.1392945603711926,-0.622434082110818,100.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.36731787481706163
STD00655,1.4793593475270976,-0.3953762974733471,1.749881751832883,-2.495570344553647,1.044563431168128,92.22,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.15843130079162895
STD01315,0.6100647291745245,-0.5900273200869672,-1.3166654149051866,0.00345196425844008,-0.3602097541792981,79.71,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-170.87559439538464
STD01320,0.6100647291745245,1.3033962635182486,-1.403924887129441,1.7934091197051596,-0.46708269455474927,100.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.7267697718425553
STD01926,1.4793593475270976,-0.02376979975643531,0.3080228536511618,1.603172127338841,-0.2158761955279153,77.48,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.014826720427812792
STD01359,1.044712038350811,0.8764911798315582,0.40982557124612445,0.5309272612741395,-0.16078705100448681,100.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1.6508655571058228
STD01149,1.4793593475270976,2.3518574535052483,1.1463370689484593,0.7384585256737592,-0.4902201352545893,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,3.1848156489815054
STD01367,0.17541741999823787,-0.02376979975643531,0.8087260156998575,-1.0428514937563087,0.54215043311446,92.11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.02279310399596914
STD02259,-0.25922988917804873,0.47391747397157113,0.31217806661422143,-1.2157942140893254,-1.5699673679137878,89.38,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.38980105208643806
STD00496,-0.6938771983543353,-0.7758305689454231,0.028065380265013484,-1.2503827581559286,0.1862745594931124,73.9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.6204749580557087
STD02481,-0.25922988917804873,2.2080811299838246,-0.8512815630424989,-1.509796838655453,-0.6114162532061321,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-1.4625031235681698
STD00587,-1.5631718167069084,1.0733541458839697,-1.3592563477765491,-0.5326704687739107,1.334332331361361,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-2.015047245629823
STD00936,-0.25922988917804873,-0.38210463684060014,1.682359541183162,-1.1466171259561186,0.8495478595551915,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.3332454761369921
STD00711,-1.5631718167069084,0.2859022816743239,1.1297162170962207,2.4851800010372256,0.12677828340780975,93.42,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.11504284056372495
STD00578,-0.25922988917804873,-1.375267240857822,-0.6975386834092892,0.012099100275090714,0.15983177012186653,79.79,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-113.65750775544807
STD00179,-1.1285245075306218,1.721453573449774,-1.1068271602706714,1.0151668782065857,-0.2577439453657212,100.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.6957329033015955
STD00557,-1.1285245075306218,0.4097711142466279,0.5157835018041468,-2.495570344553647,-0.11341038671433835,87.38,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.1641994501739317
STD01414,0.17541741999823787,0.5446996640128873,-0.08256716487645119,1.2399924146395067,-0.9144065480849887,88.2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.43927625548821436
STD01032,0.17541741999823787,-2.1737788222614234,1.369679765712918,1.923116159954922,-1.1567987839880742,85.44,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-1.1303413372445685
STD00992,0.17541741999823787,-0.030405630072808984,1.5400434971983663,0.00345196425844008,7.325100392363561e-05,85.35,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-8.805660237718506
STD00706,-1.5631718167069084,-0.7138961526592711,0.6643323652335322,0.6779285735572033,0.6688554655183453,86.26,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-1.0530535626486177
STD02040,1.4793593475270976,0.10894680657103299,-0.8315443014679649,-2.2361562640541215,-0.46267556299287504,93.87,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-0.04872059124083978
STD00736,1.044712038350811,1.062294428690014,0.028065380265013484,0.40122022102437765,0.7382677876178655,100.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,2.6476526490244408
STD00446,1.4793593475270976,-0.793526116455752,0.23738423327914665,0.00345196425844008,0.17195138191702072,88.9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-229.8101159072632
STD02223,-1.5631718167069084,2.4137918697914005,0.5022790596742032,-1.284971302222532,-0.7348159369386116,96.26,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-1.878480666530905
STD00161,-1.5631718167069084,-0.8775799671298156,-1.0268393107317717,0.39257308500772703,-0.3128330898891497,84.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-2.235450582818125
STD02248,-0.25922988917804873,1.458232304233628,2.21526560369557,0.03804050832504338,-1.9688127742634096,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,38.33266262141474
STD02435,0.6100647291745245,-1.125317632274423,1.2574890157103058,0.3839259489910756,-0.386652543550544,90.31,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-2.9310722657829915
STD01861,-0.25922988917804873,0.8543717454436469,0.7432814115316674,0.00345196425844008,1.577826350154916,100.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,247.43138981392758
STD01662,0.6100647291745245,-0.7758305689454231,-0.42537223432887805,-0.9477329975731503,-1.2184986258543136,86.88,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.8186181018812135
STD01324,-0.25922988917804873,-0.904123288395309,1.5888672495143195,0.43580876509098093,0.07609627044625546,87.86,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-2.074582445867319
STD00860,-0.6938771983543353,-0.47500626126982803,0.8918302749610514,0.5395743972907908,-1.69887596609861,98.86,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,-0.8803334319074506
STD01046,1.4793593475270976,-0.02376979975643531,1.288653112933255,-0.9044973174898956,-0.7623605092003258,77.93,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.026279598155136603
STD01964,-1.1285245075306218,-0.02376979975643531,0.05143845318222452,-0.6018475569071173,2.288476314507142,100.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.03949478398379156
STD00605,1.044712038350811,1.5268025508361531,1.5483539231244872,1.2399924146395067,0.4507024532055689,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.2312989188575878
STD00383,-1.5631718167069084,-0.02819368663401789,0.05143845318222452,0.7471056616904099,-1.0609436725173083,96.53,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-0.03773716402183674
STD01437,0.6100647291745245,-0.744863360802347,-1.150456896382798,-1.648151014921866,0.4936719859338432,76.67,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.45193905533997086
